"site","TrtID","POLYID","year","sand","cinput","ligfrac","nfrac","till","irrig"
"E16_NT","E16_NT_CR5",568002,1990,0.85,4.67163371144116,0.11,0.0063,"NT",0
"E16_NT","E16_NT_CR5",568002,1991,0.85,4.67163371144116,0.11,0.0063,"NT",0
"E16_NT","E16_NT_CR5",568002,1992,0.85,4.67163371144116,0.11,0.0063,"NT",0
"E16_NT","E16_NT_CR5",568002,1993,0.85,4.67163371144116,0.11,0.0063,"NT",0
"E17_CT","E17_CT_CR5",560003,1967,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1968,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1969,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1970,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1971,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1972,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1973,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1974,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1975,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1976,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1977,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1978,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1979,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1980,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1981,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1982,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1983,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1984,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1985,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1986,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1987,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1988,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1989,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1990,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1991,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1992,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1993,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1994,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_CT","E17_CT_CR5",560003,1995,0.21,4.58010007385524,0.11,0.0063,"FT",0
"E17_NT","E17_NT_CR5",560003,1967,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1968,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1969,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1970,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1971,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1972,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1973,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1974,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1975,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1976,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1977,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1978,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1979,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1980,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1981,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1982,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1983,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1984,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1985,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1986,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1987,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1988,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1989,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1990,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1991,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1992,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1993,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1994,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E17_NT","E17_NT_CR5",560003,1995,0.21,4.43925372393247,0.11,0.0063,"NT",0
"E18_CT","E18_CT_CR6",536013,1987,0.62,3.18720121777958,0.053,0.007,"FT",0
"E18_CT","E18_CT_CR6",536013,1988,0.62,2.39722129301034,0.046,0.009,"FT",0
"E18_CT","E18_CT_CR6",536013,1989,0.62,3.18720121777958,0.053,0.007,"FT",0
"E18_CT","E18_CT_CR6",536013,1990,0.62,1.96761275490323,0.085,0.008,"FT",0
"E18_CT","E18_CT_CR6",536013,1991,0.62,3.18720121777958,0.053,0.007,"FT",0
"E18_CT","E18_CT_CR6",536013,1992,0.62,2.39722129301034,0.046,0.009,"FT",0
"E18_CT","E18_CT_CR6",536013,1993,0.62,3.18720121777958,0.053,0.007,"FT",0
"E18_CT","E18_CT_CR6",536013,1994,0.62,1.96761275490323,0.085,0.008,"FT",0
"E18_NT","E18_NT_CR6",536013,1987,0.62,3.11867842378577,0.053,0.007,"NT",0
"E18_NT","E18_NT_CR6",536013,1988,0.62,2.35430500680788,0.046,0.009,"NT",0
"E18_NT","E18_NT_CR6",536013,1989,0.62,3.11867842378577,0.053,0.007,"NT",0
"E18_NT","E18_NT_CR6",536013,1990,0.62,1.9711763973298,0.085,0.008,"NT",0
"E18_NT","E18_NT_CR6",536013,1991,0.62,3.11867842378577,0.053,0.007,"NT",0
"E18_NT","E18_NT_CR6",536013,1992,0.62,2.35430500680788,0.046,0.009,"NT",0
"E18_NT","E18_NT_CR6",536013,1993,0.62,3.11867842378577,0.053,0.007,"NT",0
"E18_NT","E18_NT_CR6",536013,1994,0.62,1.9711763973298,0.085,0.008,"NT",0
"E19_CT","E19_CT_CR6",536013,1987,0.45,2.69196874155669,0.053,0.007,"FT",0
"E19_CT","E19_CT_CR6",536013,1988,0.45,2.07780473181066,0.046,0.009,"FT",0
"E19_CT","E19_CT_CR6",536013,1989,0.45,2.69196874155669,0.053,0.007,"FT",0
"E19_CT","E19_CT_CR6",536013,1990,0.45,1.9654760810805,0.085,0.008,"FT",0
"E19_CT","E19_CT_CR6",536013,1991,0.45,2.69196874155669,0.053,0.007,"FT",0
"E19_CT","E19_CT_CR6",536013,1992,0.45,2.07780473181066,0.046,0.009,"FT",0
"E19_CT","E19_CT_CR6",536013,1993,0.45,2.69196874155669,0.053,0.007,"FT",0
"E19_CT","E19_CT_CR6",536013,1994,0.45,1.9654760810805,0.085,0.008,"FT",0
"E19_NT","E19_NT_CR6",536013,1987,0.45,2.69196874155669,0.053,0.007,"NT",0
"E19_NT","E19_NT_CR6",536013,1988,0.45,2.07780473181066,0.046,0.009,"NT",0
"E19_NT","E19_NT_CR6",536013,1989,0.45,2.69196874155669,0.053,0.007,"NT",0
"E19_NT","E19_NT_CR6",536013,1990,0.45,1.9654760810805,0.085,0.008,"NT",0
"E19_NT","E19_NT_CR6",536013,1991,0.45,2.69196874155669,0.053,0.007,"NT",0
"E19_NT","E19_NT_CR6",536013,1992,0.45,2.07780473181066,0.046,0.009,"NT",0
"E19_NT","E19_NT_CR6",536013,1993,0.45,2.69196874155669,0.053,0.007,"NT",0
"E19_NT","E19_NT_CR6",536013,1994,0.45,1.9654760810805,0.085,0.008,"NT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1983,0.17,1.36989541315897,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1984,0.17,1.97538063515041,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1985,0.17,2.03383327576677,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1986,0.17,1.6465698779195,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1987,0.17,1.3699301016328,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1988,0.17,1.83847636095697,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1989,0.17,1.64853650429565,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1990,0.17,2.0107199432455,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1991,0.17,1.83754432226177,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1992,0.17,1.60821366753455,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1993,0.17,1.51075863421582,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1994,0.17,1.43399144685861,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1995,0.17,1.59154903167296,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR1",727006,1996,0.17,1.44052545575907,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR2",727006,1997,0.17,1.80659619742897,0.053,0.007,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR2",727006,1998,0.17,1.50137917577863,0.053,0.007,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR3",727006,1999,0.17,2.41591603272875,0.073,0.0083,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR3",727006,2000,0.17,2.53005963020972,0.053,0.007,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR3",727006,2001,0.17,2.82220101443023,0.075,0.008,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR4",727006,2002,0.17,2.04926870698477,0.046,0.009,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR3",727006,2003,0.17,2.03492688254974,0.073,0.0083,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR3",727006,2004,0.17,1.60202930530514,0.053,0.007,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR3",727006,2005,0.17,2.82954279819942,0.075,0.008,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR2",727006,2006,0.17,1.14394722683631,0.053,0.007,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR3",727006,2007,0.17,1.24326544636339,0.073,0.0083,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR3",727006,2008,0.17,2.56114479874927,0.053,0.007,"FT",0
"E1_F0NS_CT","E1_F0NS_CT_CR3",727006,2009,0.17,2.1573819005972,0.075,0.008,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1983,0.17,1.05628655767437,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1984,0.17,1.93135704557073,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1985,0.17,1.99300245823433,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1986,0.17,1.72837384755697,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1987,0.17,1.29423176135473,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1988,0.17,1.92965244359528,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1989,0.17,1.17120500592042,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1990,0.17,1.86939812674212,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1991,0.17,1.86093829527087,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1992,0.17,1.79006716608533,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1993,0.17,1.4262991039299,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1994,0.17,1.39963343255301,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1995,0.17,1.74248784277025,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR1",727006,1996,0.17,1.46961339001303,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR2",727006,1997,0.17,1.64895445984969,0.053,0.007,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR2",727006,1998,0.17,1.73275545312462,0.053,0.007,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR3",727006,1999,0.17,2.16716908729341,0.073,0.0083,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR3",727006,2000,0.17,2.85920289919864,0.053,0.007,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR3",727006,2001,0.17,3.0421540794493,0.075,0.008,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR4",727006,2002,0.17,2.30772179374143,0.046,0.009,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR3",727006,2003,0.17,2.44909653795094,0.073,0.0083,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR3",727006,2004,0.17,1.39495316666251,0.053,0.007,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR3",727006,2005,0.17,2.82109421921504,0.075,0.008,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR2",727006,2006,0.17,1.01346500683203,0.053,0.007,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR3",727006,2007,0.17,0.432796230506128,0.073,0.0083,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR3",727006,2008,0.17,3.00442153077786,0.053,0.007,"FT",0
"E1_F0S_CT","E1_F0S_CT_CR3",727006,2009,0.17,2.29851402878233,0.075,0.008,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1983,0.17,1.58541333971552,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1984,0.17,2.20635940539143,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1985,0.17,2.01377212988743,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1986,0.17,1.85207453116055,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1987,0.17,2.00296509487802,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1988,0.17,2.128033377922,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1989,0.17,2.01963276916508,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1990,0.17,2.32668468286508,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1991,0.17,1.94200979743356,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1992,0.17,2.04551529385234,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1993,0.17,1.78040655097552,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1994,0.17,1.80744569051913,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1995,0.17,1.89367762213038,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR1",727006,1996,0.17,1.96154292711755,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR2",727006,1997,0.17,2.20917211077161,0.053,0.007,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR2",727006,1998,0.17,1.96577063558208,0.053,0.007,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR3",727006,1999,0.17,2.70586002954323,0.073,0.0083,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR3",727006,2000,0.17,2.60296277230907,0.053,0.007,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR3",727006,2001,0.17,2.78580925527651,0.075,0.008,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR4",727006,2002,0.17,2.14224575914634,0.046,0.009,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR3",727006,2003,0.17,2.03750200962825,0.073,0.0083,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR3",727006,2004,0.17,2.61260271372229,0.053,0.007,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR3",727006,2005,0.17,2.81064994937639,0.075,0.008,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR2",727006,2006,0.17,1.43069930522704,0.053,0.007,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR3",727006,2007,0.17,1.86755891892324,0.073,0.0083,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR3",727006,2008,0.17,2.92367676795069,0.053,0.007,"FT",0
"E1_F25NS_CT","E1_F25NS_CT_CR3",727006,2009,0.17,2.03597321859397,0.075,0.008,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1983,0.17,1.46736196191048,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1984,0.17,2.27324571946653,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1985,0.17,2.09095841621791,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1986,0.17,1.88772793071403,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1987,0.17,2.10242414497883,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1988,0.17,2.26955988135942,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1989,0.17,1.97542901635916,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1990,0.17,2.58433492955678,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1991,0.17,1.90917266478954,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1992,0.17,1.89100612995544,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1993,0.17,1.87245778750387,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1994,0.17,1.91311940483642,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1995,0.17,2.17216081716404,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR1",727006,1996,0.17,1.94734310428433,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR2",727006,1997,0.17,2.27073949598504,0.053,0.007,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR2",727006,1998,0.17,2.1809659865856,0.053,0.007,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR3",727006,1999,0.17,2.6730042541037,0.073,0.0083,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR3",727006,2000,0.17,2.81940379094525,0.053,0.007,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR3",727006,2001,0.17,3.00051841790033,0.075,0.008,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR4",727006,2002,0.17,2.49250332344977,0.046,0.009,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR3",727006,2003,0.17,2.28094563440841,0.073,0.0083,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR3",727006,2004,0.17,2.66338240252623,0.053,0.007,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR3",727006,2005,0.17,2.85419131990788,0.075,0.008,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR2",727006,2006,0.17,1.44204849041089,0.053,0.007,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR3",727006,2007,0.17,2.61112762398882,0.073,0.0083,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR3",727006,2008,0.17,3.18411954298764,0.053,0.007,"FT",0
"E1_F25S_CT","E1_F25S_CT_CR3",727006,2009,0.17,1.88709465568313,0.075,0.008,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1983,0.17,1.59538689701138,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1984,0.17,2.35753029590326,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1985,0.17,2.22139356556876,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1986,0.17,1.69918359858812,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1987,0.17,2.22071786891984,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1988,0.17,2.32521304341254,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1989,0.17,2.09205502628254,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1990,0.17,2.71459987077519,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1991,0.17,1.80664813932086,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1992,0.17,2.18804837680006,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1993,0.17,1.97699455042724,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1994,0.17,2.20510328363114,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1995,0.17,1.84297926237232,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR1",727006,1996,0.17,2.04476716353997,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR2",727006,1997,0.17,2.48210649963473,0.053,0.007,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR2",727006,1998,0.17,2.36805028156073,0.053,0.007,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR3",727006,1999,0.17,3.22694482866978,0.073,0.0083,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR3",727006,2000,0.17,3.11941093666479,0.053,0.007,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR3",727006,2001,0.17,2.7267811566735,0.075,0.008,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR4",727006,2002,0.17,2.14973621407991,0.046,0.009,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR3",727006,2003,0.17,3.23419147209486,0.073,0.0083,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR3",727006,2004,0.17,3.25990790453819,0.053,0.007,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR3",727006,2005,0.17,2.92982058623081,0.075,0.008,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR2",727006,2006,0.17,1.42749863219441,0.053,0.007,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR3",727006,2007,0.17,3.31721613455627,0.073,0.0083,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR3",727006,2008,0.17,2.95608219082873,0.053,0.007,"FT",0
"E1_F50NS_CT","E1_F50NS_CT_CR3",727006,2009,0.17,1.85351355338054,0.075,0.008,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1983,0.17,1.61391203270084,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1984,0.17,2.48416365745359,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1985,0.17,2.5021852794232,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1986,0.17,1.96152940496161,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1987,0.17,2.42695651974323,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1988,0.17,2.33103883058093,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1989,0.17,1.95665818895269,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1990,0.17,2.91860465570559,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1991,0.17,2.31967376198904,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1992,0.17,2.50154600788202,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1993,0.17,2.06009997747823,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1994,0.17,2.31028676094973,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1995,0.17,2.36720003310635,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR1",727006,1996,0.17,2.25450179123723,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR2",727006,1997,0.17,3.05426818573953,0.053,0.007,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR2",727006,1998,0.17,2.5632322096599,0.053,0.007,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR3",727006,1999,0.17,3.04459421696976,0.073,0.0083,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR3",727006,2000,0.17,3.31305329972904,0.053,0.007,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR3",727006,2001,0.17,2.87953977875537,0.075,0.008,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR4",727006,2002,0.17,2.74116083109256,0.046,0.009,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR3",727006,2003,0.17,3.2948573678216,0.073,0.0083,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR3",727006,2004,0.17,3.46055342287644,0.053,0.007,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR3",727006,2005,0.17,2.89253576186051,0.075,0.008,"FT",0
"E1_F50S_CT","E1_F50S_CT_CR2",727006,2006,0.17,1.70370878078275,0.053,0.007,"FT",0
